"participant","date","frameRate","block","trial","distractor_type","distractor_cond","target_shape","distractor_shape","other_shape1","other_shape2","target_color","distractor_color","target_pos","distractor_pos","other1_pos","other2_pos","target_dot_pos","distractor_dot_pos","other1_dot_pos","other2_dot_pos","target_dot_placement","distractor_dot_placement","other1_dot_placement","other2_dot_placement","correct_key","resp.keys","resp.corr","resp.rt","feedback","zrt","outlierRT"
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",0,"onset","P","diamond","circle","square","hexagon","green","green","(0.0, -0.33)","(-0.233, 0.233)","(0.0, 0.33)","(0.33, 0.0)","[0.03, -0.33]","[-0.263, 0.233]","[0.03, 0.33]","[0.30000000000000004, 0.0]","right","left","right","left","p","p",1,959.19129999993,"Correct!",2.66277755534025,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",1,"onset","A","diamond","hexagon","square","circle","green",NA,"(0.33, 0.0)","(0.0, 0.33)","(-0.33, 0.0)","(0.0, -0.33)","[0.30000000000000004, 0.0]","[0.03, 0.33]","[-0.36, 0.0]","[0.03, -0.33]","left","right","left","right","q","q",1,731.953100000283,"Correct!",0.922891815437496,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",2,"onset","A","diamond","square","circle","hexagon","green",NA,"(-0.33, 0.0)","(0.0, -0.33)","(0.33, 0.0)","(0.0, 0.33)","[-0.36, 0.0]","[-0.03, -0.33]","[0.36, 0.0]","[0.03, 0.33]","left","left","right","right","q","q",1,584.363200000098,"Correct!",-0.207153935516317,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",3,"onset","A","diamond","square","circle","hexagon","green",NA,"(0.0, 0.33)","(-0.33, 0.0)","(0.33, 0.0)","(0.0, -0.33)","[0.03, 0.33]","[-0.30000000000000004, 0.0]","[0.30000000000000004, 0.0]","[-0.03, -0.33]","right","right","left","left","p","p",1,843.139000000065,"Correct!",1.77420449916838,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",4,"onset","A","diamond","square","circle","hexagon","green",NA,"(0.0, 0.33)","(0.0, -0.33)","(0.33, 0.0)","(-0.33, 0.0)","[0.03, 0.33]","[-0.03, -0.33]","[0.30000000000000004, 0.0]","[-0.30000000000000004, 0.0]","right","left","left","right","p","p",1,578.14019999978,"Correct!",-0.25480133353296,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",5,"onset","P","diamond","hexagon","square","circle","green","green","(0.0, -0.33)","(-0.233, 0.233)","(-0.33, 0.0)","(0.0, 0.33)","[-0.03, -0.33]","[-0.203, 0.233]","[-0.30000000000000004, 0.0]","[-0.03, 0.33]","left","right","right","left","q","q",1,636.212500000056,"Correct!",0.189838549435626,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",6,"onset","A","diamond","hexagon","square","circle","green",NA,"(0.0, -0.33)","(-0.33, 0.0)","(0.33, 0.0)","(0.0, 0.33)","[-0.03, -0.33]","[-0.36, 0.0]","[0.36, 0.0]","[0.03, 0.33]","left","left","right","right","q","q",1,565.498799999659,"Correct!",-0.351592241015286,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",7,"onset","A","diamond","square","circle","hexagon","green",NA,"(-0.33, 0.0)","(0.0, -0.33)","(0.33, 0.0)","(0.0, 0.33)","[-0.36, 0.0]","[0.03, -0.33]","[0.30000000000000004, 0.0]","[0.03, 0.33]","left","right","left","right","q","q",1,662.515299999995,"Correct!",0.39123015806252,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",8,"onset","P","diamond","circle","square","hexagon","green","green","(-0.33, 0.0)","(-0.233, 0.233)","(0.0, 0.33)","(0.0, -0.33)","[-0.30000000000000004, 0.0]","[-0.203, 0.233]","[-0.03, 0.33]","[-0.03, -0.33]","right","right","left","left","p","p",1,582.968900000196,"Correct!",-0.217829617188585,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",9,"onset","A","diamond","square","circle","hexagon","green",NA,"(-0.33, 0.0)","(0.33, 0.0)","(0.0, -0.33)","(0.0, 0.33)","[-0.36, 0.0]","[0.36, 0.0]","[-0.03, -0.33]","[0.03, 0.33]","left","right","left","right","q","q",1,537.529600000198,"Correct!",-0.565742908621464,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",10,"onset","A","diamond","hexagon","square","circle","green",NA,"(0.0, 0.33)","(0.0, -0.33)","(0.33, 0.0)","(-0.33, 0.0)","[-0.03, 0.33]","[0.03, -0.33]","[0.36, 0.0]","[-0.36, 0.0]","left","right","right","left","q","q",1,693.166099999871,"Correct!",0.62591292634918,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",11,"onset","A","diamond","circle","square","hexagon","green",NA,"(0.0, 0.33)","(0.33, 0.0)","(0.0, -0.33)","(-0.33, 0.0)","[0.03, 0.33]","[0.36, 0.0]","[-0.03, -0.33]","[-0.36, 0.0]","right","right","left","left","p","p",1,467.248800000107,"Correct!",-1.10385913075888,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",12,"onset","P","diamond","square","circle","hexagon","green","green","(-0.33, 0.0)","(-0.233, -0.233)","(0.0, -0.33)","(0.33, 0.0)","[-0.30000000000000004, 0.0]","[-0.203, -0.233]","[-0.03, -0.33]","[0.30000000000000004, 0.0]","right","right","left","left","p","p",1,553.651699999591,"Correct!",-0.442301463097456,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",13,"onset","P","diamond","circle","square","hexagon","green","green","(0.0, 0.33)","(0.233, -0.233)","(0.0, -0.33)","(0.33, 0.0)","[-0.03, 0.33]","[0.263, -0.233]","[-0.03, -0.33]","[0.36, 0.0]","left","right","left","right","q","q",1,549.273800000265,"Correct!",-0.475821556900172,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",14,"onset","P","diamond","square","circle","hexagon","green","green","(0.0, -0.33)","(0.233, 0.233)","(0.33, 0.0)","(0.0, 0.33)","[-0.03, -0.33]","[0.203, 0.233]","[0.36, 0.0]","[0.03, 0.33]","left","left","right","right","q","q",1,586.401900000055,"Correct!",-0.191544301846138,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",15,"onset","A","diamond","hexagon","square","circle","green",NA,"(0.33, 0.0)","(-0.33, 0.0)","(0.0, 0.33)","(0.0, -0.33)","[0.36, 0.0]","[-0.36, 0.0]","[-0.03, 0.33]","[0.03, -0.33]","right","left","left","right","p","p",1,580.481700000291,"Correct!",-0.236873263072629,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",16,"onset","P","diamond","square","circle","hexagon","green","green","(0.0, 0.33)","(-0.233, 0.233)","(-0.33, 0.0)","(0.0, -0.33)","[0.03, 0.33]","[-0.263, 0.233]","[-0.36, 0.0]","[0.03, -0.33]","right","left","left","right","p","p",1,568.888599999809,"Correct!",-0.325637693402286,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",17,"onset","P","diamond","circle","square","hexagon","green","green","(0.33, 0.0)","(0.233, 0.233)","(0.0, 0.33)","(-0.33, 0.0)","[0.30000000000000004, 0.0]","[0.203, 0.233]","[0.03, 0.33]","[-0.30000000000000004, 0.0]","left","left","right","right","q","q",1,508.228899999722,"Correct!",-0.790088419631833,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",18,"onset","P","diamond","square","circle","hexagon","green","green","(-0.33, 0.0)","(-0.233, 0.233)","(0.0, 0.33)","(0.33, 0.0)","[-0.36, 0.0]","[-0.203, 0.233]","[-0.03, 0.33]","[0.36, 0.0]","left","right","left","right","q","q",1,513.712700000269,"Correct!",-0.748100825022097,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",19,"onset","P","diamond","circle","square","hexagon","green","green","(0.0, 0.33)","(-0.233, 0.233)","(0.0, -0.33)","(0.33, 0.0)","[0.03, 0.33]","[-0.263, 0.233]","[-0.03, -0.33]","[0.36, 0.0]","right","left","left","right","p","p",1,582.776699999613,"Correct!",-0.219301227332588,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",20,"onset","A","diamond","circle","square","hexagon","green",NA,"(-0.33, 0.0)","(0.0, 0.33)","(0.33, 0.0)","(0.0, -0.33)","[-0.36, 0.0]","[-0.03, 0.33]","[0.36, 0.0]","[0.03, -0.33]","left","left","right","right","q","q",1,482.265199999801,"Correct!",-0.98888365469814,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",21,"onset","A","diamond","square","circle","hexagon","green",NA,"(0.33, 0.0)","(-0.33, 0.0)","(0.0, -0.33)","(0.0, 0.33)","[0.36, 0.0]","[-0.36, 0.0]","[-0.03, -0.33]","[0.03, 0.33]","right","left","left","right","p","p",1,543.34259999996,"Correct!",-0.521234741395812,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",22,"onset","P","diamond","hexagon","square","circle","green","green","(0.33, 0.0)","(0.233, -0.233)","(0.0, -0.33)","(-0.33, 0.0)","[0.36, 0.0]","[0.203, -0.233]","[0.03, -0.33]","[-0.36, 0.0]","right","left","right","left","p","p",1,563.955399999941,"Correct!",-0.363409530760058,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",23,"onset","A","diamond","circle","square","hexagon","green",NA,"(0.33, 0.0)","(-0.33, 0.0)","(0.0, 0.33)","(0.0, -0.33)","[0.36, 0.0]","[-0.30000000000000004, 0.0]","[-0.03, 0.33]","[-0.03, -0.33]","right","right","left","left","p","p",1,472.325000000183,"Correct!",-1.06499239095439,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",24,"onset","A","diamond","circle","square","hexagon","green",NA,"(-0.33, 0.0)","(0.0, -0.33)","(0.0, 0.33)","(0.33, 0.0)","[-0.30000000000000004, 0.0]","[-0.03, -0.33]","[-0.03, 0.33]","[0.36, 0.0]","right","left","left","right","p","p",1,733.0465,"Correct!",0.931263607977314,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",25,"onset","P","diamond","hexagon","square","circle","green","green","(-0.33, 0.0)","(0.233, -0.233)","(0.0, -0.33)","(0.33, 0.0)","[-0.30000000000000004, 0.0]","[0.203, -0.233]","[0.03, -0.33]","[0.30000000000000004, 0.0]","right","left","right","left","p","p",1,695.699599999898,"Correct!",0.645311075613244,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",26,"onset","A","diamond","square","circle","hexagon","green",NA,"(0.0, -0.33)","(0.0, 0.33)","(-0.33, 0.0)","(0.33, 0.0)","[-0.03, -0.33]","[-0.03, 0.33]","[-0.30000000000000004, 0.0]","[0.36, 0.0]","left","left","right","right","q","q",1,966.606399999819,"Correct!",2.71955245828253,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",27,"onset","A","diamond","hexagon","square","circle","green",NA,"(0.33, 0.0)","(-0.33, 0.0)","(0.0, -0.33)","(0.0, 0.33)","[0.30000000000000004, 0.0]","[-0.30000000000000004, 0.0]","[0.03, -0.33]","[-0.03, 0.33]","left","right","right","left","q","q",1,649.743399999807,"Correct!",0.293440056390234,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",28,"onset","P","diamond","hexagon","square","circle","green","green","(0.33, 0.0)","(-0.233, -0.233)","(0.0, -0.33)","(0.0, 0.33)","[0.36, 0.0]","[-0.203, -0.233]","[-0.03, -0.33]","[-0.03, 0.33]","right","right","left","left","p","p",1,511.281099999906,"Correct!",-0.76671876058833,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",29,"onset","P","diamond","square","circle","hexagon","green","green","(0.0, -0.33)","(-0.233, 0.233)","(0.0, 0.33)","(0.33, 0.0)","[-0.03, -0.33]","[-0.203, 0.233]","[0.03, 0.33]","[0.30000000000000004, 0.0]","left","right","right","left","q","q",1,796.47309999973,"Correct!",1.41689954801828,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",30,"onset","P","diamond","square","circle","hexagon","green","green","(0.33, 0.0)","(0.233, 0.233)","(0.0, -0.33)","(0.0, 0.33)","[0.30000000000000004, 0.0]","[0.263, 0.233]","[0.03, -0.33]","[-0.03, 0.33]","left","right","right","left","q","q",1,656.595999999809,"Correct!",0.3459080878272,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",31,"onset","P","diamond","hexagon","square","circle","green","green","(0.0, 0.33)","(-0.233, 0.233)","(-0.33, 0.0)","(0.0, -0.33)","[0.03, 0.33]","[-0.263, 0.233]","[-0.30000000000000004, 0.0]","[-0.03, -0.33]","right","left","right","left","p","p",1,648.10529999977,"Correct!",0.280897680897898,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",32,"onset","A","diamond","circle","square","hexagon","green",NA,"(0.0, 0.33)","(-0.33, 0.0)","(0.0, -0.33)","(0.33, 0.0)","[-0.03, 0.33]","[-0.30000000000000004, 0.0]","[-0.03, -0.33]","[0.36, 0.0]","left","right","left","right","q","q",1,537.470999999641,"Correct!",-0.566191588928416,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",33,"onset","A","diamond","circle","square","hexagon","green",NA,"(0.0, 0.33)","(0.0, -0.33)","(-0.33, 0.0)","(0.33, 0.0)","[0.03, 0.33]","[-0.03, -0.33]","[-0.36, 0.0]","[0.36, 0.0]","right","left","left","right","p","p",1,550.845399999616,"Correct!",-0.463788349333365,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",34,"onset","P","diamond","circle","square","hexagon","green","green","(-0.33, 0.0)","(0.233, -0.233)","(0.33, 0.0)","(0.0, 0.33)","[-0.30000000000000004, 0.0]","[0.203, -0.233]","[0.36, 0.0]","[-0.03, 0.33]","right","left","right","left","p","p",1,722.596800000247,"Correct!",0.851253803217985,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",35,"onset","P","diamond","circle","square","hexagon","green","green","(-0.33, 0.0)","(-0.233, -0.233)","(0.33, 0.0)","(0.0, 0.33)","[-0.36, 0.0]","[-0.203, -0.233]","[0.30000000000000004, 0.0]","[0.03, 0.33]","left","right","left","right","q","q",1,456.502100000307,"Correct!",-1.18614296367382,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",36,"onset","P","diamond","circle","square","hexagon","green","green","(-0.33, 0.0)","(-0.233, 0.233)","(0.0, 0.33)","(0.33, 0.0)","[-0.30000000000000004, 0.0]","[-0.203, 0.233]","[-0.03, 0.33]","[0.30000000000000004, 0.0]","right","right","left","left","p","p",1,545.261800000389,"Correct!",-0.506540078646442,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",37,"onset","P","diamond","square","circle","hexagon","green","green","(0.0, -0.33)","(0.233, 0.233)","(0.33, 0.0)","(0.0, 0.33)","[-0.03, -0.33]","[0.263, 0.233]","[0.36, 0.0]","[-0.03, 0.33]","left","right","right","left","q","q",1,678.450500000054,"Correct!",0.513240573752498,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",38,"onset","P","diamond","hexagon","square","circle","green","green","(-0.33, 0.0)","(-0.233, -0.233)","(0.33, 0.0)","(0.0, -0.33)","[-0.30000000000000004, 0.0]","[-0.263, -0.233]","[0.30000000000000004, 0.0]","[0.03, -0.33]","right","left","left","right","p","p",1,557.970700000169,"Correct!",-0.409232346585984,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",39,"onset","A","diamond","hexagon","square","circle","green",NA,"(0.0, -0.33)","(0.33, 0.0)","(0.0, 0.33)","(-0.33, 0.0)","[-0.03, -0.33]","[0.36, 0.0]","[0.03, 0.33]","[-0.36, 0.0]","left","right","right","left","q","q",1,609.143600000152,"Correct!",-0.0174188267659076,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",40,"onset","P","diamond","hexagon","square","circle","green","green","(0.0, -0.33)","(-0.233, 0.233)","(0.33, 0.0)","(-0.33, 0.0)","[-0.03, -0.33]","[-0.203, 0.233]","[0.30000000000000004, 0.0]","[-0.30000000000000004, 0.0]","left","right","left","right","q","q",1,612.36800000006,"Correct!",0.00726930920591152,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",41,"onset","A","diamond","circle","square","hexagon","green",NA,"(-0.33, 0.0)","(0.0, -0.33)","(0.0, 0.33)","(0.33, 0.0)","[-0.36, 0.0]","[0.03, -0.33]","[-0.03, 0.33]","[0.36, 0.0]","left","right","left","right","q","q",1,766.349700000319,"Correct!",1.18625490245938,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",42,"onset","P","diamond","hexagon","square","circle","green","green","(-0.33, 0.0)","(-0.233, -0.233)","(0.0, 0.33)","(0.0, -0.33)","[-0.30000000000000004, 0.0]","[-0.203, -0.233]","[-0.03, 0.33]","[-0.03, -0.33]","right","right","left","left","p","p",1,555.828200000178,"Correct!",-0.425636741611695,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",43,"onset","A","diamond","hexagon","square","circle","green",NA,"(0.0, 0.33)","(0.0, -0.33)","(0.33, 0.0)","(-0.33, 0.0)","[0.03, 0.33]","[-0.03, -0.33]","[0.36, 0.0]","[-0.36, 0.0]","right","left","right","left","p","p",1,752.287100000103,"Correct!",1.07858234913705,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",44,"onset","A","diamond","square","circle","hexagon","green",NA,"(-0.33, 0.0)","(0.33, 0.0)","(0.0, 0.33)","(0.0, -0.33)","[-0.36, 0.0]","[0.36, 0.0]","[-0.03, 0.33]","[0.03, -0.33]","left","right","left","right","q","q",1,613.583600000311,"Correct!",0.0165767456574633,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",45,"onset","A","diamond","hexagon","square","circle","green",NA,"(0.0, 0.33)","(0.0, -0.33)","(-0.33, 0.0)","(0.33, 0.0)","[0.03, 0.33]","[-0.03, -0.33]","[-0.30000000000000004, 0.0]","[0.30000000000000004, 0.0]","right","left","right","left","p","p",1,647.52099999987,"Correct!",0.276423894194547,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",46,"onset","A","diamond","circle","square","hexagon","green",NA,"(-0.33, 0.0)","(0.0, 0.33)","(0.0, -0.33)","(0.33, 0.0)","[-0.36, 0.0]","[0.03, 0.33]","[0.03, -0.33]","[0.30000000000000004, 0.0]","left","right","right","left","q","q",1,498.464200000399,"Correct!",-0.864853411975888,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"1",47,"onset","P","diamond","square","circle","hexagon","green","green","(0.33, 0.0)","(0.233, -0.233)","(-0.33, 0.0)","(0.0, 0.33)","[0.30000000000000004, 0.0]","[0.263, -0.233]","[-0.30000000000000004, 0.0]","[-0.03, 0.33]","left","right","right","left","q","q",1,521.220699999958,"Correct!",-0.690614618325034,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",0,"onset","A","diamond","circle","square","hexagon","green",NA,"(0.0, -0.33)","(-0.33, 0.0)","(0.0, 0.33)","(0.33, 0.0)","[0.03, -0.33]","[-0.36, 0.0]","[0.03, 0.33]","[0.30000000000000004, 0.0]","right","left","right","left","p","p",1,731.59140000007,"Correct!",0.920122401349138,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",1,"onset","A","diamond","hexagon","square","circle","green",NA,"(0.0, -0.33)","(0.0, 0.33)","(0.33, 0.0)","(-0.33, 0.0)","[-0.03, -0.33]","[0.03, 0.33]","[0.36, 0.0]","[-0.36, 0.0]","left","right","right","left","q","q",1,545.517300000029,"Correct!",-0.50458380190284,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",2,"onset","P","diamond","hexagon","square","circle","green","green","(0.0, -0.33)","(0.233, 0.233)","(-0.33, 0.0)","(0.0, 0.33)","[-0.03, -0.33]","[0.203, 0.233]","[-0.30000000000000004, 0.0]","[0.03, 0.33]","left","left","right","right","q","q",1,517.657400000189,"Correct!",-0.717897596524134,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",3,"onset","A","diamond","hexagon","square","circle","green",NA,"(0.33, 0.0)","(0.0, -0.33)","(-0.33, 0.0)","(0.0, 0.33)","[0.30000000000000004, 0.0]","[0.03, -0.33]","[-0.30000000000000004, 0.0]","[-0.03, 0.33]","left","right","right","left","q","q",1,651.884500000051,"Correct!",0.30983373209325,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",4,"onset","P","diamond","square","circle","hexagon","green","green","(0.0, -0.33)","(-0.233, 0.233)","(0.0, 0.33)","(-0.33, 0.0)","[-0.03, -0.33]","[-0.203, 0.233]","[0.03, 0.33]","[-0.36, 0.0]","left","right","right","left","q","q",1,595.150200000262,"Correct!",-0.124561539182227,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",5,"onset","P","diamond","circle","square","hexagon","green","green","(0.33, 0.0)","(-0.233, 0.233)","(-0.33, 0.0)","(0.0, 0.33)","[0.36, 0.0]","[-0.263, 0.233]","[-0.30000000000000004, 0.0]","[-0.03, 0.33]","right","left","right","left","p","p",1,493.994899999961,"Correct!",-0.899073324552736,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",6,"onset","A","diamond","square","circle","hexagon","green",NA,"(-0.33, 0.0)","(0.0, -0.33)","(0.33, 0.0)","(0.0, 0.33)","[-0.36, 0.0]","[0.03, -0.33]","[0.36, 0.0]","[-0.03, 0.33]","left","right","right","left","q","q",1,500.294099999792,"Correct!",-0.850842489013125,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",7,"onset","P","diamond","square","circle","hexagon","green","green","(-0.33, 0.0)","(0.233, -0.233)","(0.0, 0.33)","(0.0, -0.33)","[-0.30000000000000004, 0.0]","[0.203, -0.233]","[-0.03, 0.33]","[0.03, -0.33]","right","left","left","right","p","q",0,NA,"Wrong!",-0.680363115640752,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",8,"onset","P","diamond","hexagon","square","circle","green","green","(0.0, -0.33)","(0.233, -0.233)","(-0.33, 0.0)","(0.33, 0.0)","[-0.03, -0.33]","[0.263, -0.233]","[-0.30000000000000004, 0.0]","[0.30000000000000004, 0.0]","left","right","right","left","q","q",1,680.465599999934,"Correct!",0.528669510235341,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",9,"onset","P","diamond","square","circle","hexagon","green","green","(-0.33, 0.0)","(-0.233, -0.233)","(0.0, 0.33)","(0.0, -0.33)","[-0.30000000000000004, 0.0]","[-0.203, -0.233]","[-0.03, 0.33]","[-0.03, -0.33]","right","right","left","left","p","p",1,487.149900000077,"Correct!",-0.951483165369343,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",10,"onset","A","diamond","circle","square","hexagon","green",NA,"(0.33, 0.0)","(0.0, -0.33)","(-0.33, 0.0)","(0.0, 0.33)","[0.30000000000000004, 0.0]","[-0.03, -0.33]","[-0.30000000000000004, 0.0]","[0.03, 0.33]","left","left","right","right","q","q",1,525.267400000303,"Correct!",-0.659630410457365,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",11,"onset","P","diamond","hexagon","square","circle","green","green","(0.0, 0.33)","(-0.233, 0.233)","(-0.33, 0.0)","(0.33, 0.0)","[-0.03, 0.33]","[-0.203, 0.233]","[-0.30000000000000004, 0.0]","[0.30000000000000004, 0.0]","left","right","right","left","q","q",1,722.472999999809,"Correct!",0.850305908650249,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",12,"onset","A","diamond","square","circle","hexagon","green",NA,"(0.0, 0.33)","(-0.33, 0.0)","(0.0, -0.33)","(0.33, 0.0)","[-0.03, 0.33]","[-0.30000000000000004, 0.0]","[-0.03, -0.33]","[0.36, 0.0]","left","right","left","right","q","p",0,NA,"Wrong!",0.399602716270731,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",13,"onset","A","diamond","hexagon","square","circle","green",NA,"(-0.33, 0.0)","(0.0, -0.33)","(0.33, 0.0)","(0.0, 0.33)","[-0.36, 0.0]","[0.03, -0.33]","[0.36, 0.0]","[-0.03, 0.33]","left","right","right","left","q","q",1,623.78549999994,"Correct!",0.0946892299549795,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",14,"onset","A","diamond","hexagon","square","circle","green",NA,"(0.0, 0.33)","(0.33, 0.0)","(0.0, -0.33)","(-0.33, 0.0)","[0.03, 0.33]","[0.30000000000000004, 0.0]","[-0.03, -0.33]","[-0.30000000000000004, 0.0]","right","left","left","right","p","p",1,609.701200000018,"Correct!",-0.0131494728969839,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",15,"onset","A","diamond","square","circle","hexagon","green",NA,"(0.33, 0.0)","(-0.33, 0.0)","(0.0, 0.33)","(0.0, -0.33)","[0.30000000000000004, 0.0]","[-0.36, 0.0]","[0.03, 0.33]","[0.03, -0.33]","left","left","right","right","q","q",1,588.232999999946,"Correct!",-0.177524190887021,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",16,"onset","A","diamond","square","circle","hexagon","green",NA,"(0.33, 0.0)","(0.0, -0.33)","(-0.33, 0.0)","(0.0, 0.33)","[0.36, 0.0]","[-0.03, -0.33]","[-0.30000000000000004, 0.0]","[-0.03, 0.33]","right","left","right","left","p","p",1,462.165899999945,"Correct!",-1.14277717018907,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",17,"onset","A","diamond","hexagon","square","circle","green",NA,"(-0.33, 0.0)","(0.0, 0.33)","(0.33, 0.0)","(0.0, -0.33)","[-0.30000000000000004, 0.0]","[-0.03, 0.33]","[0.36, 0.0]","[-0.03, -0.33]","right","left","right","left","p","q",0,NA,"Wrong!",0.0872454246603663,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",18,"onset","P","diamond","circle","square","hexagon","green","green","(-0.33, 0.0)","(-0.233, -0.233)","(0.0, 0.33)","(0.0, -0.33)","[-0.30000000000000004, 0.0]","[-0.263, -0.233]","[-0.03, 0.33]","[0.03, -0.33]","right","left","left","right","p","p",1,760.124200000064,"Correct!",1.13858836279208,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",19,"onset","A","diamond","circle","square","hexagon","green",NA,"(0.0, -0.33)","(0.33, 0.0)","(0.0, 0.33)","(-0.33, 0.0)","[-0.03, -0.33]","[0.36, 0.0]","[0.03, 0.33]","[-0.36, 0.0]","left","right","right","left","q","q",1,683.259200000066,"Correct!",0.550059156884669,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",20,"onset","P","diamond","hexagon","square","circle","green","green","(0.33, 0.0)","(0.233, -0.233)","(-0.33, 0.0)","(0.0, -0.33)","[0.30000000000000004, 0.0]","[0.263, -0.233]","[-0.30000000000000004, 0.0]","[-0.03, -0.33]","left","right","right","left","q","q",1,643.057499999941,"Correct!",0.242248390252233,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",21,"onset","P","diamond","circle","square","hexagon","green","green","(0.0, 0.33)","(-0.233, -0.233)","(0.33, 0.0)","(-0.33, 0.0)","[-0.03, 0.33]","[-0.203, -0.233]","[0.36, 0.0]","[-0.36, 0.0]","left","right","right","left","q","q",1,931.327699999656,"Correct!",2.44943543107194,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",22,"onset","P","diamond","hexagon","square","circle","green","green","(0.33, 0.0)","(-0.233, -0.233)","(0.0, 0.33)","(0.0, -0.33)","[0.36, 0.0]","[-0.263, -0.233]","[-0.03, 0.33]","[0.03, -0.33]","right","left","left","right","p","p",1,464.165599999887,"Correct!",-1.12746614627677,0
"001","2024-10-09_10h28.59.862",60.0125186113521,"2",23,"onset","A","diamond","hexagon","square","circle","green",NA,"(-0.33, 0.0)","(0.0, -0.33)","(0.0, 0.33)","(0.33, 0.0)","[-0.30000000000000004, 0.0]","[0.03, -0.33]","[-0.03, 0.33]","[0.30000000000000004, 0.0]","right","right","left","left","p","q",0,NA,"Wrong!",-0.873470217656625,0
